geneId,cid
2721,CID005359407
2721,CID005280965
2721,CID005280344
2722,CID000000776
2722,CID000000273
2722,CID000000266
2722,CID000000987
2722,CID000001033
2722,CID000439264
2722,CID000445642
2722,CID000006263
2722,CID000013851
2722,CID000000285
2722,CID000003894
2722,CID000006323
2722,CID000000189
2722,CID100000177
2722,CID000008893
2722,CID000007992
2722,CID000005203
2722,CID000005817
2722,CID000005958
2722,CID000005963
2722,CID000000177
2722,CID100000390
2722,CID000444911
2722,CID000001175
2722,CID005280385
2722,CID000002154
2723,CID000000273
2723,CID000000776
2723,CID000001033
2723,CID000000266
2723,CID000008893
2723,CID000439264
2723,CID000003894
2723,CID000007992
2723,CID000445642
2723,CID100000177
2723,CID000013851
2723,CID000000987
2723,CID000005958
2723,CID000000285
2723,CID000005817
2723,CID000000189
2723,CID000006323
2723,CID100000390
2723,CID000006263
2723,CID000000177
2723,CID000005963
2723,CID000005203
2723,CID000444911
2723,CID005280385
2723,CID100001832
2727,CID000000765
2727,CID000000751
2727,CID000000312
2728,CID000006804
2728,CID000000765
2728,CID000023926
2732,CID005280344
2732,CID000006137
2732,CID000030323
2732,CID005280936
2732,CID000026937
2732,CID005282824
2732,CID000002726
2732,CID000003221
2732,CID000005794
2732,CID000107982
2732,CID000080309
2733,CID100519323
2733,CID000519323
2736,CID000000310
2736,CID000006169
2736,CID000000189
2736,CID000000890
2736,CID000089602
2736,CID000010256
2736,CID000000703
2736,CID000005758
2736,CID000000266
2736,CID000023995
2736,CID000000178
2736,CID000444911
2736,CID000445642
2736,CID000005984
2736,CID000000612
2736,CID000000683
2736,CID000000124
2736,CID000005203
2736,CID000174251
2736,CID000439264
2736,CID000001033
2736,CID000009309
2736,CID000005991
2736,CID000000273
2736,CID100000931
2736,CID000005235
2736,CID000040540
2736,CID100001210
2736,CID000010238
2736,CID000000086
2736,CID000014950
2736,CID000008183
2736,CID000000987
2736,CID000005794
2736,CID000441073
2736,CID000009661
2736,CID000000751
2736,CID100000314
2736,CID100001217
2736,CID000446221
2736,CID000001217
2736,CID000006077
2736,CID001548952
2736,CID000010236
2736,CID000005958
2736,CID000000713
2736,CID000000177
2736,CID000060963
2736,CID100000177
2736,CID000004583
2736,CID005288834
2736,CID000001189
2736,CID000005810
2736,CID000005817
2736,CID000000776
2739,CID000023995
2739,CID000638278
2739,CID000445639
2739,CID000024140
2739,CID000005995
2740,CID000023931
2740,CID000006275
2740,CID100000774
2740,CID100000177
2740,CID100000314
2740,CID000064691
2740,CID005280388
2740,CID000000205
2740,CID000001176
2740,CID000111253
2740,CID000000470
2744,CID000444911
2744,CID100000314
2744,CID005280604
2744,CID005280344
2747,CID100000314
2747,CID000005758
2747,CID005280344
2748,CID000440122
2748,CID000005963
2749,CID100000177
2749,CID000023931
2750,CID006850759
2750,CID000000366
2750,CID000014986
2750,CID000005995
2750,CID006326972
2752,CID000000612
2752,CID000000683
2752,CID000000237
2752,CID000446221
2752,CID005283356
2752,CID000018957
2752,CID000006199
2752,CID000002520
2752,CID000010206
2752,CID009848832
2752,CID000010236
2752,CID000005203
2752,CID005288834
2752,CID000439264
2752,CID000089602
2752,CID000003813
2752,CID000100020
2752,CID005280965
2752,CID000005758
2753,CID000000587
2753,CID000018957
2753,CID000005235
2753,CID000000273
2753,CID000005991
2753,CID000445155
2754,CID000000285
2754,CID000444911
2757,CID000000244
2757,CID100440051
2757,CID000000760
2757,CID000005951
2757,CID000000751
2757,CID100000761
2757,CID100000931
2757,CID000000972
2757,CID000001089
2757,CID000006306
2757,CID000006263
2757,CID100000390
2757,CID000005995
2757,CID100000860
2757,CID100001183
2757,CID000145745
2757,CID100000314
2757,CID100000177
2757,CID000023926
2757,CID100000774
2757,CID000000612
2757,CID000005952
2757,CID000005958
2757,CID000000603
2757,CID000493582
2757,CID000000851
2757,CID000007853
2757,CID000010977
2757,CID000010237
2757,CID000005794
2757,CID000000965
2757,CID100000965
2757,CID000006288
2757,CID000006142
2757,CID000006138
2757,CID000010934
2757,CID000005963
2757,CID000006108
2757,CID000019335
2757,CID000000177
2758,CID000000776
2758,CID000001046
2758,CID000023979
2758,CID000000119
2758,CID000001152
2758,CID100000119
2758,CID000005958
2758,CID000000273
2758,CID000000801
2758,CID000024140
2758,CID100000314
2758,CID000001002
2758,CID000000890
2758,CID000000999
2758,CID000023995
2758,CID000024443
2758,CID000010503
2758,CID000000274
2758,CID000004583
2758,CID000005155
2758,CID000002707
2758,CID100002758
2758,CID000000713
2758,CID000005755
2758,CID000065065
2758,CID000012523
2758,CID100012523
2758,CID000005235
2758,CID000005817
2758,CID000439264
2758,CID000107985
2758,CID000005611
2758,CID000000847
2761,CID000000273
2761,CID000005958
2761,CID000005203
2761,CID000005817
2761,CID000439264
2761,CID000000683
2761,CID000000776
2761,CID000000890
2761,CID000001002
2761,CID000010134
2761,CID000060963
2761,CID000221518
2761,CID100000304
2761,CID100000305
2761,CID000005998
2761,CID005281673
2761,CID000445155
2761,CID105281673
2761,CID000005794
2761,CID000006077
2761,CID000000751
2761,CID000006323
2761,CID000064691
2761,CID000005235
2762,CID000023995
2762,CID000000890
2762,CID000023931
2762,CID000439531
2762,CID000000403
2762,CID000007710
2762,CID000024171
2762,CID000114946
2762,CID005280353
2762,CID006326972
2762,CID005280965
2763,CID000005203
2768,CID000005958
2768,CID000005961
2768,CID000006087
2768,CID000005963
2768,CID000145745
2768,CID100000860
2768,CID000006108
2768,CID000006138
2768,CID000006323
2768,CID000000890
2768,CID100000314
2768,CID000023995
2768,CID000006268
2768,CID000023931
2768,CID000006077
2768,CID005280344
2772,CID000005958
2772,CID000006199
2772,CID000005790
2772,CID000000713
2772,CID051346169
2772,CID000006015
2772,CID005281708
2772,CID105281708
2772,CID005280344
2774,CID000439264
2774,CID000000683
2774,CID000005817
2774,CID000023979
2774,CID000004583
2774,CID000006169
2774,CID000124888
2774,CID000006175
2774,CID000446221
2774,CID000161544
2774,CID100161544
2774,CID000005203
2774,CID000005611
2774,CID000108081
2774,CID000000837
2774,CID005288834
2774,CID000089602
2774,CID100008989
2774,CID000000290
2774,CID000065036
2774,CID000000189
2774,CID000001002
2774,CID000011903
2775,CID000000703
2775,CID000006015
2775,CID000001111
2775,CID100002713
2775,CID000002713
2775,CID100000177
2775,CID006850719
2775,CID000000177
2775,CID000000751
2775,CID000005235
2775,CID000005794
2775,CID000000713
2775,CID000005991
2775,CID000005790
2775,CID000005958
2775,CID000000273
2775,CID000000997
2775,CID000024443
2775,CID000005963
2775,CID000024262
2775,CID000006199
2775,CID100000314
2775,CID100000860
2775,CID100000305
2775,CID000005998
2775,CID000000175
2775,CID100000304
2775,CID000006323
2775,CID000000890
2775,CID100000774
2775,CID000006275
2775,CID000439531
2775,CID000023979
2775,CID000000312
2775,CID000000603
2775,CID000000612
2775,CID100009238
2775,CID000009238
2775,CID000005758
2775,CID000000860
2775,CID000000285
2775,CID000005995
2775,CID000023995
2775,CID000064691
2775,CID000000357
2775,CID005461146
2775,CID000008956
2775,CID000005755
2775,CID000006252
2775,CID000060963
2775,CID000018957
2775,CID100000390
2775,CID000104728
2775,CID000006077
2775,CID003365422
2775,CID000444911
2775,CID000159384
2775,CID000000791
2775,CID000008859
2775,CID100005429
2775,CID000031261
2775,CID000445642
2775,CID000000189
2775,CID000000310
2775,CID000006169
2775,CID000442072
2775,CID000000683
2775,CID000000765
2775,CID000005781
2775,CID000006030
2775,CID000000191
2775,CID000000987
2775,CID000001143
2775,CID000220437
2775,CID005281616
2775,CID006326972
2775,CID105281616
2775,CID000000237
2775,CID000000776
2775,CID000006804
2775,CID000001103
2775,CID000005203
2775,CID000006263
2775,CID000031405
2775,CID005280965
2775,CID000439264
2775,CID000007425
2775,CID000010256
2775,CID000114946
2775,CID000000403
2775,CID000001050
2775,CID000006137
2775,CID000024361
2775,CID000001175
2775,CID000024405
2775,CID000000591
2775,CID000001104
2775,CID000000242
2775,CID000001189
2775,CID000003526
2775,CID000005754
2775,CID000024140
2775,CID000006331
2775,CID000001125
2775,CID000001046
2775,CID000000124
2775,CID000001110
2775,CID000001033
2775,CID000006138
2775,CID000031426
2775,CID005280451
2775,CID000005817
2775,CID000006294
2775,CID000174251
2775,CID000439502
2775,CID000006561
2775,CID000107908
2775,CID000000339
2775,CID000000266
2775,CID000006305
2775,CID000002520
2775,CID001548952
2775,CID100001183
2775,CID005280338
2775,CID000637552
2775,CID100000323
2775,CID000010238
2775,CID000023926
2775,CID000009291
2775,CID000089602
2775,CID100011006
2775,CID000011006
2775,CID000009756
2775,CID000003894
2775,CID000004134
2775,CID000000893
2775,CID100001217
2775,CID000001217
2775,CID000010637
2775,CID000006087
2775,CID000447793
2775,CID006850759
2775,CID000000587
2775,CID000221518
2775,CID000005282
2775,CID000001032
2775,CID000008893
2775,CID000000245
2775,CID000007502
2775,CID000005842
2775,CID000023931
2775,CID016738700
2775,CID006325612
2775,CID100001140
2775,CID024837234
2775,CID000446221
2775,CID000002346
2775,CID000065065
2775,CID000011168
2775,CID000445155
2775,CID000007861
2775,CID000003030
2775,CID005288834
2775,CID000010237
2775,CID000024319
2775,CID000024764
2775,CID000014834
2775,CID000001120
2775,CID000006129
2775,CID000001136
2775,CID005497164
2775,CID100003893
2775,CID000024171
2775,CID000008216
2775,CID000006681
2775,CID000003631
2775,CID000002518
2775,CID000000972
2775,CID000016096
2775,CID000010114
2775,CID000008083
2775,CID000005951
2775,CID000002154
2775,CID000065242
2775,CID005311111
2775,CID005283637
2775,CID005280353
2775,CID000008320
2775,CID000036324
2775,CID000165003
2775,CID000000772
2775,CID000000385
2775,CID000000961
2775,CID000439244
2775,CID000001147
2775,CID000001176
2775,CID009989321
2775,CID000010438
2775,CID000002215
2775,CID005280344
2775,CID005281854
2775,CID000019220
2775,CID000171555
2775,CID000441073
2775,CID000006306
2775,CID000000787
2775,CID000001488
2775,CID000002707
2775,CID100009476
2775,CID000010134
2775,CID000006108
2775,CID000006022
2775,CID000005871
2775,CID100000699
2775,CID000005611
2775,CID000000799
2775,CID000007853
2775,CID000008183
2775,CID000001131
2775,CID000000527
2775,CID000000937
2775,CID000004972
2775,CID000001089
2775,CID000001177
2775,CID005281418
2775,CID105320719
2775,CID000000249
2775,CID005280724
2775,CID005320767
2775,CID005322064
2775,CID000445355
2775,CID000006028
2775,CID005280490
2775,CID000005802
2779,CID000023926
2779,CID000005203
2779,CID000000683
2783,CID100000860
2783,CID000006288
2783,CID100001183
2783,CID000006108
2783,CID000005958
2783,CID100000314
2783,CID100000177
2783,CID000000273
2783,CID000001131
2783,CID000005758
2783,CID000010438
2783,CID000000180
2783,CID000005995
2783,CID005281244
2783,CID000442042
2783,CID000023995
2783,CID000008320
2785,CID005311111
2785,CID000003221
2785,CID105280378
2785,CID005280374
2788,CID005281708
2788,CID105281708
2794,CID000000273
2794,CID000024140
2794,CID005280344
2794,CID000023995
2794,CID000005995
2797,CID000026346
2797,CID000023995
2797,CID005280344
2800,CID000000890
2800,CID000005958
2800,CID000060963
2800,CID000006087
2800,CID000000273
2800,CID000005755
2800,CID000005790
2800,CID000006030
2800,CID100003208
2800,CID100001140
2800,CID000006031
2800,CID000006804
2800,CID100005281
2800,CID005280344
2800,CID005281708
2800,CID000023995
2800,CID105281708
2800,CID000114918
2801,CID000006087
2801,CID000005958
2801,CID005281708
2801,CID000005758
2801,CID105281708
2805,CID000006031
2805,CID000000312
2805,CID000016592
2805,CID000000773
2805,CID000001488
2806,CID000000273
2806,CID000024140
2806,CID000005758
2806,CID000023995
2806,CID000005235
2806,CID000006077
2806,CID000000713
2806,CID000000703
2806,CID000000177
2806,CID100000177
2806,CID000005794
2806,CID000000860
2806,CID100000860
2806,CID000000751
2806,CID000014986
2807,CID000006031
2807,CID000006087
2807,CID000005958
2807,CID000000713
2807,CID005280344
2811,CID006325612
2811,CID000000713
2811,CID000000703
2811,CID000005235
2811,CID000005790
2811,CID000444973
2811,CID000000527
2811,CID000001111
2811,CID100003327
2811,CID000000997
2811,CID000005794
2811,CID000000837
2811,CID000000136
2811,CID000005991
2811,CID000002520
2811,CID010922550
2811,CID000445155
2811,CID005280965
2812,CID100001140
2812,CID000000890
2812,CID000023995
2812,CID100000314
2812,CID000005790
2812,CID100159727
2812,CID000001136
2812,CID000006030
2812,CID000006031
2812,CID000001175
2812,CID000005958
2812,CID000006804
2816,CID000005958
2817,CID000005958
2819,CID000000178
2819,CID100000314
2824,CID000009756
2824,CID000091553
2824,CID000005963
2824,CID000005758
2824,CID000023995
2824,CID000000751
2824,CID000000312
2824,CID000006323
2824,CID000442679
2824,CID000006263
2824,CID100000390
2824,CID100000305
2824,CID000000591
2824,CID000005998
2824,CID000000189
2824,CID000000713
2824,CID000006275
2824,CID000001125
2824,CID100000774
2826,CID005288834
2826,CID000016748
2826,CID000000273
2826,CID000445155
2826,CID005281708
2826,CID005280344
2826,CID000446929
2826,CID000001488
2826,CID105281708
2826,CID000023995
2826,CID000005758
2826,CID000006015
2827,CID000000683
2827,CID000060963
2827,CID000005203
2827,CID000439264
2827,CID000005611
2827,CID000006058
2827,CID000001152
2827,CID000001002
2827,CID000000776
2827,CID000006306
2827,CID000164722
2827,CID100164722
2827,CID000006142
2827,CID100000774
2827,CID000000801
2827,CID000006275
2827,CID100000314
2827,CID000023926
2827,CID000000837
2827,CID000001055
2827,CID000023979
2827,CID000000999
2827,CID000100528
2827,CID100100528
2827,CID000005817
2827,CID000000241
2827,CID100000177
2827,CID000019220
2827,CID100340063
2827,CID005280540
2827,CID000006057
2827,CID000197775
2827,CID100072320
2827,CID000089602
2827,CID000000612
2827,CID000000124
2827,CID000001125
2827,CID000075729
2827,CID100075729
2827,CID100000409
2827,CID000004583
2827,CID006325612
2827,CID003032491
2827,CID000000290
2827,CID000000285
2827,CID000002713
2827,CID100002713
2827,CID000114842
2827,CID000010235
2827,CID000446221
2827,CID000001111
2827,CID000005980
2827,CID000092733
2827,CID100161544
2827,CID000161544
2827,CID000519743
2827,CID000022968
2827,CID005280441
2827,CID000005155
2827,CID000122636
2827,CID005280344
2827,CID005280965
2827,CID000445155
2831,CID100005429
2831,CID000000860
2831,CID100000860
2831,CID000006087
2831,CID000447793
2831,CID000005794
2831,CID000000787
2831,CID000000713
2831,CID000002232
2831,CID000005758
2831,CID000005995
2831,CID000023206
2831,CID000122726
2831,CID000265266
2831,CID000444911
2831,CID000637516
2831,CID005280344
2831,CID005281708
2831,CID000001188
2831,CID105281708
2833,CID100005281
2835,CID100000314
2835,CID105319038
2835,CID005281304
2835,CID000011598
2837,CID000000890
2837,CID000000703
2837,CID005311111
2840,CID000000890
2840,CID005311111
2840,CID000014986
2840,CID006326972
2843,CID000003863
2843,CID000008183
2843,CID000000713
2843,CID005280344
2844,CID005282152
2844,CID105281708
2844,CID005281708
2845,CID000000765
2845,CID000000191
2845,CID024837234
2845,CID000003218
2845,CID000006804
2845,CID000023979
2845,CID000076908
2845,CID000186960
2845,CID100001045
2845,CID000001045
2845,CID000000791
2845,CID000006022
2845,CID000001136
2845,CID000014425
2845,CID000005235
2845,CID000000703
2845,CID000072304
2845,CID000031426
2845,CID000005958
2845,CID000006030
2845,CID000001175
2847,CID000023995
2847,CID100000314
2847,CID000010637
2847,CID000005758
2847,CID100000231
2854,CID100000314
2854,CID000003218
2854,CID000072304
2854,CID000023926
2854,CID000000937
2855,CID000003218
2855,CID000072304
2855,CID000072302
2858,CID000005958
2858,CID000023995
2858,CID000000890
2858,CID005288834
2858,CID100000190
2858,CID000000713
2858,CID000000273
2858,CID000023931
2858,CID000002518
2858,CID000010134
2858,CID000005235
2858,CID100072320
2858,CID000005758
2858,CID005280344
2859,CID000003218
2859,CID000072304
2863,CID100000931
2863,CID100000177
2863,CID000005958
2863,CID000002215
2863,CID005280344
2863,CID000000703
2863,CID000000177
2863,CID000444911
2863,CID000000799
2863,CID000023995
2863,CID000005758
2863,CID000447793
2863,CID000001033
2863,CID100011006
2863,CID000011006
2863,CID000000461
2863,CID000005842
2863,CID000445155
2863,CID005280865
2863,CID000002354
2863,CID000446221
2863,CID000000931
2863,CID000005794
2863,CID000001050
2863,CID000000403
2863,CID100000314
2863,CID000065065
2863,CID000006323
2863,CID000005781
2863,CID000000527
2863,CID000006913
2863,CID000000191
2863,CID000000273
2863,CID000001189
2863,CID100000305
2863,CID000005998
2863,CID005280355
2863,CID000001111
2863,CID000008859
2863,CID000023926
2863,CID006326972
2863,CID000000285
2863,CID100000965
2863,CID000000965
2863,CID000005235
2863,CID000005991
2863,CID000000612
2863,CID000000772
2863,CID000006010
2863,CID000009756
2863,CID100000761
2863,CID000006015
2863,CID000024262
2863,CID000005871
2863,CID100000699
2863,CID000006116
2863,CID000006275
2863,CID100000774
2863,CID000445355
2863,CID100000304
2863,CID000023979
2863,CID000000178
2863,CID005280897
2863,CID005281223
2863,CID000006129
2863,CID000060963
2863,CID000023931
2863,CID000000760
2863,CID000000890
2863,CID000031426
2863,CID000000997
2863,CID000000751
2863,CID000000242
2863,CID000444973
2863,CID000001143
2863,CID100000860
2863,CID000072279
2863,CID000107908
2863,CID000001110
2863,CID000000290
2863,CID000000339
2863,CID100008989
2863,CID000006252
2863,CID000736190
2863,CID024837234
2863,CID005281167
2863,CID000001131
2863,CID000493582
2863,CID000638024
2863,CID000000136
2863,CID005311111
2863,CID000006028
2863,CID000000603
2863,CID005280353
2863,CID000222851
2863,CID000010114
2863,CID000000847
2863,CID000002518
2863,CID000104728
2863,CID000005963
2863,CID000000073
2863,CID100000073
2863,CID000000972
2863,CID000005755
2863,CID000000244
2863,CID000000189
2863,CID000000124
2863,CID000000713
2863,CID100006989
2863,CID000001032
2863,CID005280490
2863,CID000010637
2863,CID000000987
2863,CID000445642
2863,CID000005995
2863,CID000011903
2863,CID000007411
2863,CID000000175
2863,CID000000860
2863,CID000008534
2863,CID005280451
2863,CID000000262
2863,CID100000231
2863,CID100008534
2863,CID000031405
2863,CID000444681
2863,CID000001176
2863,CID005280673
2863,CID000009291
2863,CID100000932
2863,CID000000932
2863,CID005280448
2863,CID000064691
2863,CID000005944
2863,CID005281437
2863,CID000000884
2863,CID005281701
2863,CID000444551
2863,CID105281673
2863,CID005281673
2863,CID000003894
2863,CID005280473
2863,CID100000390
2863,CID000007421
2863,CID000000939
2863,CID005280900
2863,CID000008956
2863,CID000000791
2863,CID000000787
2863,CID000000671
2863,CID000000529
2863,CID000005282
2863,CID000024319
2863,CID000221518
2863,CID000247020
2863,CID000006263
2863,CID000638076
2863,CID000000187
2863,CID000004972
2863,CID000006200
2863,CID000006804
2863,CID000014986
2863,CID000439553
2863,CID000440835
2863,CID000448446
2863,CID100000187
2863,CID000000127
2863,CID005281689
2863,CID000000310
2863,CID000000765
2863,CID000001125
2863,CID000000237
2863,CID000439647
2863,CID005315198
2863,CID005280460
2863,CID005280648
2863,CID000003221
2863,CID000010337
2863,CID000020527
2863,CID000005754
2863,CID005280816
2863,CID000442544
2863,CID005281694
2863,CID000637552
2863,CID000000241
2863,CID100001183
2863,CID100000323
2863,CID000000128
2863,CID000006288
2863,CID000001175
2863,CID005280936
2863,CID005281224
2863,CID005281702
2863,CID105281702
2863,CID000000312
2863,CID000439264
2863,CID000009071
2863,CID000007364
2863,CID000006138
2863,CID105281605
2863,CID000145881
2863,CID005281605
2863,CID000643774
2863,CID000006616
2863,CID000006087
2863,CID000092812
2863,CID000000180
2863,CID000089602
2863,CID000005430
2863,CID000442072
2863,CID000000266
2863,CID000186960
2863,CID000000470
2863,CID000000591
2863,CID005281692
2863,CID000007679
2863,CID000005951
2863,CID005281613
2863,CID000007861
2863,CID000001055
2863,CID000006331
2863,CID005408870
2863,CID105281616
2863,CID005281616
2863,CID005320315
2863,CID014605548
2863,CID000000780
2866,CID000000765
2868,CID100009476
2868,CID100000314
2868,CID011731197
2869,CID100000314
2870,CID100000177
2870,CID000000751
2870,CID000005235
2870,CID000005963
2874,CID000023995
2880,CID100000931
2880,CID000637518
2880,CID100000774
2880,CID000006275
2880,CID000006075
2880,CID000439312
2880,CID105283589
2880,CID000010468
2880,CID000643723
2880,CID005280965
2880,CID000007894
2880,CID000005758
2882,CID000000765
2882,CID005281708
2882,CID005280344
2882,CID105281708
2883,CID000014986
2886,CID000000242
2886,CID000005758
2886,CID000005995
2886,CID000006015
2886,CID005280344
2886,CID005281708
2886,CID105281708
2895,CID000000273
2895,CID000005958
2895,CID000000713
2895,CID000005235
2895,CID000000703
2895,CID000006199
2895,CID000008630
2895,CID000115063
2895,CID000014986
2895,CID000005995
2895,CID006326972
2901,CID005281795
2901,CID000005958
2901,CID005281858
2901,CID005280344
2901,CID001548952
2901,CID000445155
2902,CID000000890
2902,CID000023995
2902,CID000007059
2902,CID000006015
2902,CID000005958
2902,CID005280965
2902,CID005280344
2902,CID000089602
2903,CID005280344
2903,CID006326972
2903,CID000000242
2904,CID000000285
2904,CID005281650
2904,CID000000939
2904,CID000445642
2904,CID005283485
2904,CID000001110
2904,CID100000305
2904,CID000000987
2904,CID000005998
2904,CID000447793
2904,CID005497164
2904,CID000005794
2904,CID000000242
2904,CID000643723
2904,CID000005282
2904,CID005280451
2904,CID000445639
2904,CID000005758
2904,CID005280344
2904,CID005280965
2904,CID000010637
2905,CID000148756
2905,CID006326972
2905,CID000014986
2906,CID000000274
2906,CID000000339
2906,CID000010749
2906,CID000000136
2906,CID000445155
2906,CID000001103
2906,CID000000290
2906,CID000000997
2906,CID000000787
2906,CID105058788
2906,CID000068230
2906,CID000033309
2906,CID000185825
2906,CID000010212
2906,CID100185825
2906,CID000000325
2906,CID000821478
2906,CID000068085
2906,CID000069896
2906,CID000098614
2906,CID000002356
2906,CID005273621
2906,CID005280473
2906,CID005280801
2906,CID005281437
2906,CID005280570
2906,CID005281417
2906,CID005280372
2906,CID005317326
2906,CID000000683
2906,CID000010213
2906,CID000004115
2908,CID000000880
2908,CID005280344
2908,CID006326972
2910,CID000005958
2910,CID005280656
2910,CID000447793
2910,CID000065085
2910,CID000073645
2910,CID000005794
2910,CID005368831
2910,CID000005995
2911,CID000005958
2911,CID000447793
2911,CID000442072
2911,CID000005995
2912,CID000005958
2912,CID000447793
2912,CID000073645
2912,CID005368831
2912,CID005280965
2912,CID000005758
2913,CID000005958
2913,CID005280656
2913,CID000447793
2913,CID000073645
2913,CID000065085
2913,CID005368831
2914,CID000005958
2914,CID000442072
2914,CID000006015
2914,CID000005758
2914,CID000065065
2915,CID000005958
2916,CID000005958
2916,CID000447793
2916,CID000000189
2916,CID000073645
2916,CID000442072
2916,CID005368831
2916,CID000005235
2918,CID100000640
2918,CID000005958
2918,CID000005790
2918,CID000000780
2918,CID000006030
2918,CID100001140
2918,CID100005281
2918,CID000006804
2919,CID000005998
2919,CID100000305
2919,CID000247020
2919,CID005281327
2919,CID100086748
2919,CID100010137
2919,CID000173198
2919,CID100000931
2919,CID000006015
2919,CID000439553
2919,CID000001110
2919,CID000002683
2919,CID000006252
2919,CID000005781
2919,CID005280897
2919,CID100000314
2919,CID000222285
2919,CID100000304
2919,CID000221518
2919,CID000443465
2919,CID000003832
2919,CID000005755
2919,CID000439636
2919,CID000000703
2919,CID100092111
2919,CID000092113
2919,CID000005758
2919,CID000031402
2919,CID000006744
2919,CID100000761
2919,CID000449095
2919,CID000000760
2919,CID000001488
2919,CID006918113
2919,CID000092782
2919,CID000000285
2919,CID005311111
2919,CID000000173
2919,CID005280795
2919,CID100372975
2919,CID005280965
2919,CID005280344
2919,CID006326972
2920,CID100000305
2920,CID000005998
2920,CID100086748
2920,CID005281327
2920,CID100000931
2920,CID000638076
2920,CID000001110
2920,CID100010137
2920,CID000000173
2920,CID000247020
2920,CID000173198
2920,CID025245482
2920,CID000005757
2920,CID000443465
2920,CID000006744
2920,CID000439636
2920,CID000005995
2920,CID000065253
2920,CID000092113
2920,CID100092111
2920,CID100005281
2920,CID044424402
2920,CID100000856
2920,CID005281329
2920,CID000000124
2920,CID000439553
2920,CID010381762
2920,CID000009233
2920,CID000005610
2920,CID005280344
2920,CID105281708
2920,CID000005758
2920,CID000016096
2920,CID000442531
2920,CID000444911
2920,CID005281708
2920,CID006326972
2922,CID100000931
2922,CID000000290
2922,CID000006028
2922,CID000005958
2922,CID000000890
2922,CID100000453
2922,CID100000177
2922,CID000031426
2922,CID000010266
2922,CID000005794
2922,CID100000314
2922,CID100000774
2922,CID000006275
2922,CID100000860
2922,CID000000860
2922,CID000001050
2922,CID000000603
2922,CID000000932
2922,CID100000932
2922,CID000000191
2922,CID005280353
2922,CID005280355
2922,CID000006137
2922,CID000009291
2922,CID000005781
2922,CID000000893
2922,CID000010637
2922,CID000005963
2922,CID000001175
2922,CID000445212
2922,CID000001102
2922,CID000000244
2922,CID000000703
2922,CID000023995
2922,CID100000341
2922,CID000000341
2922,CID100023135
2922,CID000000242
2922,CID000011851
2922,CID000001143
2922,CID000000453
2925,CID000000968
2925,CID100000177
2925,CID100000314
2925,CID000006031
2925,CID000001175
2925,CID000002336
2925,CID100002336
2925,CID100000073
2925,CID000000073
2925,CID100000931
2925,CID000000890
2925,CID000007425
2925,CID000006030
2925,CID100000304
2925,CID000444973
2925,CID000031243
2925,CID100445994
2925,CID000445994
2925,CID000001111
2925,CID100000573
2925,CID000000772
2925,CID000444551
2925,CID000014986
2927,CID000065065
2927,CID005281223
2927,CID100000931
2927,CID000072279
2927,CID000107908
2927,CID100000314
2927,CID100000177
2927,CID005280344
2927,CID005280673
2927,CID005280448
2927,CID005281701
2927,CID105281673
2927,CID005281673
2927,CID005281689
2927,CID005315198
2927,CID005280648
2927,CID000020527
2927,CID000010337
2927,CID000442544
2927,CID005281694
2927,CID105281702
2927,CID005281702
2927,CID005281605
2927,CID105281605
2927,CID005281692
2927,CID005281613
2927,CID005408870
2927,CID105281616
2927,CID005281616
2927,CID005320315
2927,CID014605548
2927,CID000014986
2930,CID100000931
2930,CID000065065
2930,CID100000177
2930,CID005281223
2930,CID000023995
2930,CID100000314
2930,CID000072279
2930,CID000107908
2930,CID005280344
2930,CID000000931
2930,CID005280673
2930,CID005280448
2930,CID005281701
2930,CID000638024
2930,CID005281673
2930,CID105281673
2930,CID005281689
2930,CID005315198
2930,CID000445355
2930,CID005280648
2930,CID000010337
2930,CID000020527
2930,CID000442544
2930,CID005281694
2930,CID005281702
2930,CID105281702
2930,CID105281605
2930,CID005281605
2930,CID005281692
2930,CID005281613
2930,CID005408870
2930,CID105281616
2930,CID005281616
2930,CID014605548
2930,CID005320315
2930,CID000005758
2930,CID005280965
2930,CID005281708
2930,CID105281708
2930,CID000006015
2932,CID100000931
2932,CID000000713
2932,CID000638024
2932,CID000445355
2932,CID000065065
2932,CID100000177
2932,CID005281223
2932,CID100000314
2932,CID005280460
2932,CID005280344
2932,CID000072279
2932,CID000107908
2932,CID000000527
2932,CID000005794
2932,CID000005958
2932,CID000001111
2932,CID000000612
2932,CID000444973
2932,CID000000273
2932,CID000005235
2932,CID006326972
2932,CID000060963
2932,CID000000285
2932,CID005280673
2932,CID005280448
2932,CID005281701
2932,CID000005991
2932,CID005281673
2932,CID105281673
2932,CID005281689
2932,CID000000890
2932,CID005315198
2932,CID005280648
2932,CID000010337
2932,CID000020527
2932,CID005281694
2932,CID000442544
2932,CID000023995
2932,CID000000703
2932,CID000000587
2932,CID005281702
2932,CID105281702
2932,CID005281605
2932,CID000010977
2932,CID000000403
2932,CID105281605
2932,CID005281692
2932,CID005281613
2932,CID005408870
2932,CID105281616
2932,CID000000177
2932,CID005281616
2932,CID005320315
2932,CID014605548
2932,CID000006015
2932,CID100000305
2932,CID000005998
2932,CID000005758
2932,CID000014986
2932,CID000000086
2936,CID000001111
2936,CID000005958
2936,CID000006077
2936,CID000000273
2936,CID000006087
2936,CID000000890
2936,CID000001140
2936,CID100009476
