herbid,cid,smiles
HERB002896,HBIN026440,COC1=C(C=CC(=C1)C=CC(=O)O)O
HERB002896,HBIN026983,CC1=CC2C(CC3C1C(CC3(C)O)OC(=O)C)C(=C)C(=O)O2
HERB002896,HBIN027528,CC(=CCCC(=CCO)C)C
HERB002896,HBIN029163,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O
HERB002896,HBIN029419,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O
HERB002896,HBIN030232,CC1C(C2C(CC(=C1CCCOC(=O)C)C)OC(=O)C2=C)O
HERB002896,HBIN030241,CC(CO)C1=C2C(C3C4C(CCC(C4(C2=CC(=O)O1)C)O)(C(=O)O3)C)O
HERB002896,HBIN030386,CC12CCCC(=C)C1CC3C(C2)OC(=O)C3=C
HERB002896,HBIN030516,CC(C)COC(=O)C1=CC=CC=C1
HERB002896,HBIN030580,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O
HERB002896,HBIN031388,CC12CC(CC(=C)C1CC3C(C2)OC(=O)C3=C)O
HERB002896,HBIN031389,CC1=C2CC3C(CC2(C(CC1)O)C)OC(=O)C3=C
HERB002896,HBIN033803,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O
HERB002896,HBIN035353,CCCCCCCCCCCCCCCC(=O)OCC
HERB002896,HBIN036777,COC1=C(C2=C(C=C1O)OC(=CC2=O)C3=CC(=C(C=C3)O)O)O
HERB002896,HBIN036778,COC1=C(C=C2C(=C1O)C(=O)C=C(O2)C3=CC(=C(C=C3)O)O)OC4C(C(C(C(O4)CO)O)O)O
HERB002896,HBIN037254,CCCCCCCCC(=O)O
HERB002896,HBIN038952,COC1=C(C2=C(C=C1O)OC(=C(C2=O)O)C3=CC(=C(C=C3)O)O)O
HERB002896,HBIN038995,C1=CC(=CC=C1C=CC(=O)S)O
HERB002896,HBIN039419,C1=CC(=CC=C1C(=O)O)O
HERB002896,HBIN040908,C1=CC(=C(C=C1C(=O)O)O)[O-]
HERB002896,HBIN041483,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C(=C3O)O)O)O)O)O
HERB002896,HBIN041495,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
HERB002896,HBIN041720,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O
HERB002896,HBIN042759,CC1=C(C(CC=C1)(C)C)C=O
HERB002896,HBIN042852,C1=CC=C(C(=C1)C(=O)O)[O-]
HERB002896,HBIN043445,COC1=C(C=C2C(=C1)C=CC(=O)O2)O
HERB002896,HBIN044152,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C
HERB002896,HBIN045028,C=CC1=CC=CC=C1
HERB002896,HBIN045530,CC1C2C3CCC4C5(CCC(C(C5CCC4(C3(CCC2(CCC1=C)C)C)C)(C)C)O)C
HERB002896,HBIN045938,C1=CC(=CC=C1C=O)C=O
HERB002896,HBIN046103,CC1=C(N=C(C(=N1)C)C)C
HERB002896,HBIN046537,CC1CC2C(CC=C1CCC(=O)C)C(=C)C(=O)O2
HERB002896,HBIN047738,COC1=C(C=CC(=C1)C(=O)O)O
HERB002898,HBIN031251,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3OC)OC)OC)OC
HERB002898,HBIN037171,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC
HERB002898,HBIN045469,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC
HERB002899,HBIN029260,CCCCCCCCCCCCCCCC
HERB002899,HBIN034745,CC1CCC(C(C1)O)C(C)C
HERB002899,HBIN036308,C1=CC=C2C=CC=CC2=C1
HERB002899,HBIN044730,CCCCCCCCCCCCCCCCCC(=O)O
HERB002899,HBIN046103,CC1=C(N=C(C(=N1)C)C)C
HERB002899,HBIN046387,CC1=CC(=C(C=C1)C(C)C)O
HERB002899,HBIN046412,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)O)C)C)C)OC1
HERB002901,HBIN016005,CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C
HERB002904,HBIN015955,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C)C
HERB002904,HBIN018278,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB002904,HBIN021292,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)O)OC
HERB002904,HBIN021302,CC12CCC3C(=O)OC(CC3(C1C4C=CC2(C(=O)O4)O)C)C5=COC=C5
HERB002904,HBIN022093,C[N+]12CCC3=CC(=C(C=C3C1CC4=C(C2)C(=C(C=C4)OC)O)O)OC
HERB002904,HBIN022771,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C
HERB002904,HBIN023020,COC1=CC2=C3C=C4C=CC(=C(C4=C[NH+]3CCC2=CC1=O)OC)O
HERB002904,HBIN027501,C=CC1=CN=CC2=C1CCOC2=O
HERB002904,HBIN027504,CC1=NC=CC2=C1C(OCC2)O
HERB002904,HBIN027509,C=CC1C(OC=C2C1=CCOC2=O)OC3C(C(C(C(O3)CO)O)O)O
HERB002904,HBIN027510,C=CC1C(OC=C2C1=CCOC2=O)OC3C(C(C(C(O3)CO)O)O)O
HERB002904,HBIN027520,C1=CC2=C(C=C1O)C(=O)C3=C(C=C(C=C3O2)O)O
HERB002904,HBIN030596,CC12CCC3C(=O)OC(CC3(C1C4C=CC2(C(=O)O4)O)C)C5=COC=C5
HERB002904,HBIN031499,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)O)OC)OC
HERB002904,HBIN031501,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)O)OC)OC
HERB002904,HBIN033476,CC1C(CC2C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)O
HERB002904,HBIN033803,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O
HERB002904,HBIN034216,C[N+]1(CCC2=CC(=C(C3=C2C1CC4=C3C(=C(C=C4)OC)O)O)OC)C
HERB002904,HBIN034298,CC(CC(C(C)(C1CCC2(C1(CCC3C2=CC(=O)C4C3(CC(C(C4)O)O)C)C)O)O)O)C(C)(C)O
HERB002904,HBIN034738,C[N+]1(CCC2=CC(=C(C3=C2C1CC4=C3C(=C(C=C4)OC)O)OC)OC)C
HERB002904,HBIN038666,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC
HERB002904,HBIN043296,C1=C(C2C(C1O)C(=COC2OC3C(C(C(C(O3)CO)O)O)O)C(=O)O)CO
HERB002904,HBIN044070,COC1=CC(=CC(=C1O)OC)C=CCO
HERB002904,HBIN044796,COC1=C(C=C2C(=C1)CC[N+]3=C2C=C4C=CC(=C(C4=C3)OC)O)O
HERB002904,HBIN045188,COC1=CC(=C2C(=C1)OC3=C(C2=O)C(=C(C=C3)O)O)O
HERB002904,HBIN045252,COC1=CC(=CC(=C1OC2C(C(C(C(O2)CO)O)O)O)OC)C=CCO
HERB002904,HBIN047030,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O
HERB002904,HBIN047613,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)[O-]
HERB002905,HBIN019298,C1=CC(=C(C=C1C=CC(=O)O)O)O
HERB002906,HBIN017893,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC
HERB002913,HBIN014399,CC(=O)NCCC1=CN(C2=C1C=C(C=C2)OC)C(=O)C3=CC=C(C=C3)Cl
HERB002913,HBIN015368,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C
HERB002913,HBIN017966,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C)C
HERB002913,HBIN018278,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB002913,HBIN026662,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O
HERB002913,HBIN033751,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C
HERB002913,HBIN047613,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)[O-]
HERB002914,HBIN000962,CC(CO)O
HERB002914,HBIN003948,CC(C(C)O)O
HERB002914,HBIN004594,COCCOCCOCCOCCOCCO
HERB002914,HBIN008637,CC(C(=O)C)O
HERB002914,HBIN008952,CC1=CC2=CC=CC=C2C=N1
HERB002914,HBIN024341,C1(C(C(C(C(C1O)O)O)O)O)O
HERB002914,HBIN027611,CC12C(C=CC3(C1C(C45C3CCC(C4)(C(=C)C5)O)C(=O)O)OC2=O)O
HERB002914,HBIN029328,CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C
HERB002915,HBIN020444,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O
HERB002915,HBIN020447,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O
HERB002915,HBIN020637,C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O
HERB002915,HBIN029683,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O
HERB002915,HBIN029685,C1=CC(=CC=C1O)O
HERB002915,HBIN041751,C1C(C(C(CC1(C(=O)O)O)O)O)O
HERB002915,HBIN041752,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O
HERB002915,HBIN041753,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O
HERB002915,HBIN041755,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O
HERB002916,HBIN041753,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O
HERB002916,HBIN041755,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O
HERB002920,HBIN025593,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O
HERB002921,HBIN048051,CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C
HERB002924,HBIN031251,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3OC)OC)OC)OC
HERB002924,HBIN045469,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC
HERB002925,HBIN037171,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC
HERB002926,HBIN014228,COC(=O)C1=CC=C(C=C1)O
HERB002926,HBIN014294,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O
HERB002926,HBIN014876,C1=COC(C2C1C(C=C2COC(=O)C3=CC=C(C=C3)O)O)OC4C(C(C(C(O4)CO)O)O)O
HERB002926,HBIN017043,C(C(C1C(=C(C(=O)O1)O)O)O)O
HERB002926,HBIN017662,C1C(C(C(C(O1)(CO)O)O)O)O
HERB002926,HBIN018278,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB002926,HBIN018781,C1=CC=C(C=C1)C(=O)O
HERB002926,HBIN019211,CC=C1CC(C(C(=O)OCC2=CCN3C2C(CC3)OC1=O)(C)O)C
HERB002926,HBIN021138,COC(=O)C1=CC=CC=C1
HERB002926,HBIN021604,C1COC2=CC=CC=C21
HERB002926,HBIN021608,C1=CC=C2C(=C1)C=CC(=O)O2
HERB002926,HBIN024081,COC(=O)CCCCCCC(=O)OC
HERB002926,HBIN024930,CCCCCC=CCC=CCCCCCCCC(=O)O
HERB002926,HBIN025796,C1=CC(=O)OC2=CC(=C(C=C21)O)O
HERB002926,HBIN027964,CC1(CCC2=C(O1)C(=CC(=C2)C(=O)O)OC)C
HERB002926,HBIN028141,COC1=C(C=C2C(=C1)C(=O)C(=CO2)C3=CC=C(C=C3)O)O
HERB002926,HBIN029519,COC1=C(C=CC(=C1)CCO)O
HERB002926,HBIN029771,C1=CC(=C(C=C1CCO)O)O
HERB002926,HBIN030188,C1(C(C(C(C(C1O)O)O)O)O)O
HERB002926,HBIN031002,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)C4C(C(C(C(O4)CO)O)O)O)O)O)O
HERB002926,HBIN032754,CCCCCCCCCCCC(=O)O
HERB002926,HBIN035100,COC(=O)CCCCCCCC(=O)OC
HERB002926,HBIN035132,CCCCCCCCCC(=O)OC
HERB002926,HBIN035142,COC(=O)C=CC1=CC=CC=C1
HERB002926,HBIN035340,CCCCCCCC(=O)OC
HERB002926,HBIN035378,COC(=O)CC1=CC=CC=C1
HERB002926,HBIN035396,COC(=O)C1=CC(=C(C=C1)O)O
HERB002926,HBIN035426,COC(=O)CCC(=O)OC
HERB002926,HBIN035462,COC1=C(C=C(C=C1)C(=O)OC)OC
HERB002926,HBIN036159,CCCCCCCCCCCCCC(=O)O
HERB002926,HBIN038026,CCCCCCCCC=CCCCCCCCC(=O)O
HERB002926,HBIN038267,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O)O
HERB002926,HBIN038680,CCCCCCCCCCCCCCCC(=O)O
HERB002926,HBIN039031,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)OC)O
HERB002926,HBIN039419,C1=CC(=CC=C1C(=O)O)O
HERB002926,HBIN039827,CC(=O)C1=CC=C(C=C1)O
HERB002926,HBIN040800,CC(=CCC1=C(C(=CC(=C1)C(=O)O)OC)O)C
HERB002926,HBIN040908,C1=CC(=C(C=C1C(=O)O)O)[O-]
HERB002926,HBIN041495,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
HERB002926,HBIN042850,C1=CC=C(C(=C1)C=NO)O
HERB002926,HBIN044152,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C
HERB002926,HBIN044158,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB002926,HBIN044184,COC1=C(C(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)O)O)OC
HERB002926,HBIN044265,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)NC1
HERB002926,HBIN044303,CC1CCC2C(C3C(N2C1)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C.Cl
HERB002926,HBIN044305,CC1CC2(C(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)N)C)C)C)NC1)O
HERB002926,HBIN044403,C(C(C(C(C(CO)O)O)O)O)O
HERB002926,HBIN044691,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC3C(C(C(C(O3)OC4(C(C(C(O4)CO)O)O)CO)O)O)O)O)O)O)O)O)O)O.O
HERB002926,HBIN044730,CCCCCCCCCCCCCCCCCC(=O)O
HERB002926,HBIN046412,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)O)C)C)C)OC1
HERB002926,HBIN047613,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)[O-]
HERB002926,HBIN047738,COC1=C(C=CC(=C1)C(=O)O)O
HERB002926,HBIN047810,COC1=C(C=C(C=C1)C(=O)O)OC
HERB002926,HBIN048036,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C
HERB002926,HBIN048047,C(C(C1C(=C(C(=O)O1)O)O)O)O
HERB002926,HBIN048102,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O
HERB002929,HBIN046550,CC(=O)OC1CC(C23COC(C1(C2CC(C4(C3C(=O)C(C5(C46C(O6)CC5C7=COC=C7)C)OC(=O)C)C)O)C)O)O
HERB002932,HBIN016005,CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C
HERB002933,HBIN016068,C1CC2(C13C=CC(=O)O3)C=CC(=O)O2
HERB002936,HBIN036036,C=CCN=C=S
HERB002937,HBIN011726,CC1=CCC2(C1C2)C(C)C
HERB002937,HBIN014294,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O
HERB002937,HBIN015369,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC(=O)C)C)C)C2C1C)C)C
HERB002937,HBIN015476,CC1=CC=C(C=C1)C(C)CCC=C(C)C
HERB002937,HBIN015525,CC1CCC2C13CC=C(C(C3)C2(C)C)C
HERB002937,HBIN015533,CC1CCC(CC2=C1CCC2C)C(=C)C
HERB002937,HBIN015547,CC1=CCC(C=CCC(=CCC1)C)(C)C
HERB002937,HBIN015613,CC1=CC2C(CC1)C(=CCC2C(C)C)C
HERB002937,HBIN015634,CC1CCC23C1CC(C2(C)C)CC=C3C
HERB002937,HBIN015651,CC1=CCC2CC1C2(C)C
HERB002937,HBIN015672,CC1=CCCC2(C1CC(CC2)C(=C)C)C
HERB002937,HBIN016408,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O
HERB002937,HBIN017212,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O
HERB002937,HBIN018094,CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C
HERB002937,HBIN018110,CC12CCCC(=C)C1CC(CC2)C(C)(C)O
HERB002937,HBIN018263,CC(=C)C1CCC2(CCCC(=C)C2C1)C
HERB002937,HBIN018278,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB002937,HBIN019111,CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C
HERB002937,HBIN019449,CC1(C2CCC1(C(=O)C2)C)C
HERB002937,HBIN019502,CC1(C2CCC1(C(=O)C2)C)C
HERB002937,HBIN019825,CC1(CC2C1CCC3(C(O3)CCC2=C)C)C
HERB002937,HBIN019826,CC1(CC2C1CCC3(C(O3)CCC2=C)C)C
HERB002937,HBIN020014,CC1CCC2C13CCC(C(C3)C2(C)C)(C)O
HERB002937,HBIN021590,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O
HERB002937,HBIN022771,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C
HERB002937,HBIN023213,CC(C)(C1CCC(=C)CC1)O
HERB002937,HBIN025185,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O
HERB002937,HBIN028474,CC1CCC(=C(C)C)CC2=C1CCC2C
HERB002937,HBIN029190,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O
HERB002937,HBIN029196,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O
HERB002937,HBIN029260,CCCCCCCCCCCCCCCC
HERB002937,HBIN029419,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O
HERB002937,HBIN029831,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)[O-]
HERB002937,HBIN031114,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
HERB002937,HBIN031753,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
HERB002937,HBIN032583,CC1=CCC(CC1)C(C)(C)O
HERB002937,HBIN033245,CC1=CCC(CC1)C(=C)C
HERB002937,HBIN033440,CC1CCC(C(=O)C1)C(C)C
HERB002937,HBIN034599,CC1=CC(=CC=C1)C(C)C
HERB002937,HBIN034745,CC1CCC(C(C1)O)C(C)C
HERB002937,HBIN034748,CC1CCC(C(C1)O)C(C)C
HERB002937,HBIN035798,CC1=CCC(=CC1)C(C)C
HERB002937,HBIN036311,CC1=CC2C(CC1)C(=C)CCC2C(C)C
HERB002937,HBIN036505,CCCCCCCCCCCC
HERB002937,HBIN036525,CCCCCCCCCCCCCCCCCCCC
HERB002937,HBIN037250,CCCCCCCCC=O
HERB002937,HBIN037281,CC1(C2CCC(=C)C1C2)C
HERB002937,HBIN037485,CCCCCCCCCCCCCCC
HERB002937,HBIN037529,CCCCCCCCCCCCCC
HERB002937,HBIN037629,CC1=CC(=C(C=C1)O)C(=O)C
HERB002937,HBIN038132,CC1=CC(=C(C=C1)C(C)C)OC
HERB002937,HBIN038919,CC1CCC2(C(C3CCC2(C1C3)C)(C)C)O
HERB002937,HBIN039240,CC(=C)C1CCC(=CC1)CO
HERB002937,HBIN039419,C1=CC(=CC=C1C(=O)O)O
HERB002937,HBIN040614,[Cl-].[K+]
HERB002937,HBIN041273,CC1CCC(=C(C)C)C(=O)C1
HERB002937,HBIN041278,CC(=C)C1CCC2(C1C3CCC4C5(CCC(=O)C(C5CCC4(C3(CC2)C)C)(C)CO)C)C(=O)O
HERB002937,HBIN041495,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
HERB002937,HBIN042162,COC1=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC=C(C=C3)O)O
HERB002937,HBIN042339,CC(=CCCC(C)(C=C)O)C
HERB002937,HBIN042670,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O
HERB002937,HBIN044158,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB002937,HBIN046387,CC1=CC(=C(C=C1)C(C)C)O
HERB002937,HBIN047030,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O
HERB002937,HBIN048842,CC1=CCCC(=C)C2CC(C2CC1)(C)C
HERB002940,HBIN017978,CC=CC1=CC(=C(C=C1OC)OC)OC
HERB002941,HBIN003871,COC1=C(OC2=C(C1=O)C(=CC(=C2O)O)O)C3=CC(=C(C=C3)O)O
HERB002941,HBIN004530,CCC(CCC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C)C(C)C
HERB002941,HBIN007387,C1=CC(=C(C=C1C(=O)N)O)O
HERB002941,HBIN008965,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
HERB002941,HBIN018278,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB002941,HBIN019298,C1=CC(=C(C=C1C=CC(=O)O)O)O
HERB002941,HBIN019449,CC1(C2CCC1(C(=O)C2)C)C
HERB002941,HBIN019919,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O
HERB002941,HBIN019921,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O
HERB002941,HBIN019940,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O
HERB002941,HBIN019998,COC1=CC(=CC(=C1O)OC)C(=O)O
HERB002941,HBIN020909,C1=CC(=CC=C1C=CC(=O)O)O
HERB002941,HBIN020984,C(C(=O)O)C(CC(=O)O)(C(=O)O)O
HERB002941,HBIN021616,C1=CC(=CC=C1CCNC(=O)C=CC2=CC=C(C=C2)O)O
HERB002941,HBIN023184,CCC(CCC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4)O)C)C)C(C)C
HERB002941,HBIN025041,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O
HERB002941,HBIN025048,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3OC4C(C(C(C(O4)CO)O)O)O)O
HERB002941,HBIN025185,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O
HERB002941,HBIN025288,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O
HERB002941,HBIN025298,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O
HERB002941,HBIN025600,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O
HERB002941,HBIN026440,COC1=C(C=CC(=C1)C=CC(=O)O)O
HERB002941,HBIN026465,COC1=C(C=CC(=C1)C=CC(=O)O)[O-]
HERB002941,HBIN026524,C1C(C2=CC=CC=C2OC1C3=CC=CC=C3)O
HERB002941,HBIN027044,C1=C(C=C(C(=C1O)O)O)C(=O)O
HERB002941,HBIN028067,CC1(CCC2(CCC3(C4CC=C5C(C4(CCC3(C2C1)C)C)CCC(C5(C)C)O)C)C)C
HERB002941,HBIN028829,C1=CC(=CC=C1C=O)O
HERB002941,HBIN028839,CC1CCC2(C(C3C(O2)CC4C3(C(=O)CC5C4CCC6C5(CCC(C6)O)C)C)C)OC1
HERB002941,HBIN031114,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
HERB002941,HBIN033803,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O
HERB002941,HBIN035396,COC(=O)C1=CC(=C(C=C1)O)O
HERB002941,HBIN036308,C1=CC=C2C=CC=CC2=C1
HERB002941,HBIN037250,CCCCCCCCC=O
HERB002941,HBIN038680,CCCCCCCCCCCCCCCC(=O)O
HERB002941,HBIN038995,C1=CC(=CC=C1C=CC(=O)S)O
HERB002941,HBIN040662,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)O
HERB002941,HBIN040759,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O
HERB002941,HBIN040908,C1=CC(=C(C=C1C(=O)O)O)[O-]
