HBTAR001591	-0.94198716 -0.40908536 0.15424523 0.21260586 0.46040472 0.076394334 -0.26816398 0.09265261 -0.09065606 -0.7281439 -0.1709256 -0.08127735 0.09175056 0.09861154 -0.23847005 -0.24156967
HBTAR001664	0.40590778 0.8026095 -0.36864305 -0.019727064 -0.23667754 0.5060292 -0.24391161 0.06574796 0.14679213 0.075177744 -0.30121905 0.023550931 0.113756634 0.13751139 -0.010434702 0.08379393
HBTAR001683	0.7101582 0.06274645 -0.5320773 0.6217898 0.29421288 -0.20185526 0.3466936 -0.20592171 0.1514871 -0.15833043 0.14472406 0.17171068 0.20575568 -0.14241792 -0.0061916728 0.1270577
HBTAR001685	0.6879908 -0.07605964 -0.36827973 0.32655767 0.36901775 -0.0888742 0.2051611 -0.1635844 0.1833299 -0.15555759 0.1523968 0.20007469 0.16900629 -0.1939696 -0.099545024 0.12016598
HBTAR001687	0.43071648 -0.096050076 -0.2970035 0.2627715 0.35587087 -0.13254653 0.19601172 -0.041731663 0.14500809 -0.07329732 0.123222426 0.23815343 0.20118277 -0.24606486 -0.11753621 0.057212714
HBTAR001688	-0.21393955 -0.06742181 0.03459643 0.52979124 -0.39824796 -0.015010234 0.19439022 -0.39830235 -0.0090362625 -0.041064482 0.17258665 0.15730675 0.104915045 -0.20887665 -0.16325879 0.07744285
HBTAR001689	0.068430506 -0.3522787 0.824007 -0.37481102 0.41482702 0.21653433 0.1234374 -0.17610116 0.03949049 -0.13859102 0.078902304 0.06459289 0.23982152 -0.089318044 -0.13895658 0.11133424
HBTAR001692	-1.1182861 -0.025112603 0.23217289 0.27833253 -0.9132543 0.22401395 0.10819049 -0.31488982 -0.04445319 -0.28266364 0.17585696 -0.071392566 0.033694778 -0.04019992 -0.09804966 0.0056327814
HBTAR001694	-0.21794175 -0.42806008 -0.07056707 0.2560462 -0.12148466 -0.16140951 0.0023366055 -0.1759375 0.040941518 -0.030274786 0.020094179 0.09830746 0.008470436 -0.2201246 -0.10202397 0.05274055
HBTAR001695	0.24507245 -0.7760156 0.18562508 -0.031283695 0.5854972 -0.2244558 -0.078216985 -0.075192645 0.1956639 0.024752356 0.13237835 0.15895084 0.09250382 -0.362801 -0.27804038 -0.058063723
