protein_id,compound_id
HBTAR004604,HBIN021617
HBTAR004604,HBIN033167
HBTAR004604,HBIN034544
HBTAR004604,HBIN046744
HBTAR004604,HBIN046806
HBTAR004606,HBIN015253
HBTAR004606,HBIN036036
HBTAR004615,HBIN022577
HBTAR004615,HBIN046831
HBTAR004615,HBIN015727
HBTAR004615,HBIN046505
HBTAR004615,HBIN046506
HBTAR004615,HBIN048054
HBTAR004615,HBIN048058
HBTAR004615,HBIN043546
HBTAR004616,HBIN007325
HBTAR004616,HBIN021620
HBTAR004616,HBIN034660
HBTAR004616,HBIN041721
HBTAR004616,HBIN032459
HBTAR004621,HBIN007325
HBTAR004621,HBIN020799
HBTAR004621,HBIN020908
HBTAR004621,HBIN029287
HBTAR004621,HBIN029342
HBTAR004621,HBIN034423
HBTAR004621,HBIN034660
HBTAR004621,HBIN038696
HBTAR004621,HBIN041721
HBTAR004621,HBIN049051
HBTAR004621,HBIN001991
HBTAR004621,HBIN001999
HBTAR004621,HBIN043546
HBTAR004637,HBIN021620
HBTAR004637,HBIN001991
HBTAR004637,HBIN001999
HBTAR004637,HBIN029056
HBTAR004637,HBIN036274
HBTAR004645,HBIN043546
HBTAR004645,HBIN036906
HBTAR004645,HBIN019425
HBTAR004645,HBIN015205
HBTAR004646,HBIN021985
HBTAR004653,HBIN007325
HBTAR004653,HBIN034660
HBTAR004653,HBIN041721
HBTAR004653,HBIN001991
HBTAR004653,HBIN001999
HBTAR004653,HBIN025346
HBTAR004653,HBIN025347
HBTAR004653,HBIN025348
HBTAR004653,HBIN027040
HBTAR004653,HBIN027061
HBTAR004653,HBIN029699
HBTAR004653,HBIN038043
HBTAR004653,HBIN039519
HBTAR004653,HBIN045822
HBTAR004653,HBIN026262
HBTAR004653,HBIN020801
HBTAR004653,HBIN020903
HBTAR004653,HBIN038035
HBTAR004653,HBIN020281
HBTAR004653,HBIN020389
HBTAR004653,HBIN040266
HBTAR004653,HBIN003410
HBTAR004653,HBIN003518
HBTAR004653,HBIN018090
HBTAR004653,HBIN021308
HBTAR004653,HBIN022515
HBTAR004653,HBIN024784
HBTAR004653,HBIN028739
HBTAR004653,HBIN034298
HBTAR004653,HBIN039020
HBTAR004653,HBIN047611
HBTAR004653,HBIN020280
HBTAR004653,HBIN027743
HBTAR004654,HBIN007325
HBTAR004654,HBIN034660
HBTAR004654,HBIN041721
HBTAR004654,HBIN046831
HBTAR004654,HBIN025346
HBTAR004654,HBIN025347
HBTAR004654,HBIN025348
HBTAR004654,HBIN027040
HBTAR004654,HBIN027061
HBTAR004654,HBIN045822
HBTAR004654,HBIN043546
HBTAR004655,HBIN007325
HBTAR004655,HBIN036366
HBTAR004655,HBIN034660
HBTAR004655,HBIN041721
HBTAR004655,HBIN040071
HBTAR004655,HBIN018370
HBTAR004655,HBIN034384
HBTAR004662,HBIN007325
HBTAR004662,HBIN026567
HBTAR004663,HBIN021985
HBTAR004668,HBIN028102
HBTAR004668,HBIN015727
HBTAR004668,HBIN046505
HBTAR004668,HBIN046506
HBTAR004668,HBIN048054
HBTAR004668,HBIN048058
HBTAR004668,HBIN043546
HBTAR004681,HBIN015727
HBTAR004681,HBIN046505
HBTAR004681,HBIN046506
HBTAR004681,HBIN048054
HBTAR004681,HBIN048058
HBTAR004681,HBIN043546
HBTAR004681,HBIN026567
HBTAR004681,HBIN032459
HBTAR004690,HBIN007325
HBTAR004690,HBIN001991
HBTAR004690,HBIN001999
HBTAR004691,HBIN007325
HBTAR004691,HBIN033433
HBTAR004691,HBIN033434
HBTAR004691,HBIN034052
HBTAR004691,HBIN037534
HBTAR004691,HBIN022632
HBTAR004691,HBIN020335
HBTAR004691,HBIN021209
HBTAR004691,HBIN022829
HBTAR004691,HBIN024341
HBTAR004691,HBIN026460
HBTAR004691,HBIN028352
HBTAR004691,HBIN030190
HBTAR004691,HBIN039612
HBTAR004691,HBIN045566
HBTAR004691,HBIN019751
HBTAR004691,HBIN034825
HBTAR004691,HBIN035081
HBTAR004691,HBIN037150
HBTAR004691,HBIN039507
HBTAR004691,HBIN039508
HBTAR004691,HBIN000571
HBTAR004691,HBIN000574
HBTAR004691,HBIN000575
HBTAR004691,HBIN001977
HBTAR004691,HBIN001991
HBTAR004691,HBIN001999
HBTAR004691,HBIN002425
HBTAR004691,HBIN004214
HBTAR004691,HBIN005945
HBTAR004691,HBIN006110
HBTAR004691,HBIN006339
HBTAR004691,HBIN008395
HBTAR004691,HBIN011516
HBTAR004691,HBIN013820
HBTAR004691,HBIN014000
HBTAR004691,HBIN014001
HBTAR004691,HBIN014420
HBTAR004691,HBIN014467
HBTAR004691,HBIN015247
HBTAR004691,HBIN015253
HBTAR004691,HBIN015727
HBTAR004691,HBIN016005
HBTAR004691,HBIN018100
HBTAR004691,HBIN019514
HBTAR004691,HBIN019690
HBTAR004691,HBIN019691
HBTAR004691,HBIN019762
HBTAR004691,HBIN019764
HBTAR004691,HBIN019904
HBTAR004691,HBIN019906
HBTAR004691,HBIN020794
HBTAR004691,HBIN021250
HBTAR004691,HBIN021252
HBTAR004691,HBIN022225
HBTAR004691,HBIN022375
HBTAR004691,HBIN023558
HBTAR004691,HBIN024793
HBTAR004691,HBIN025346
HBTAR004691,HBIN025347
HBTAR004691,HBIN025348
HBTAR004691,HBIN025875
HBTAR004691,HBIN026067
HBTAR004691,HBIN026068
HBTAR004691,HBIN026686
HBTAR004691,HBIN027040
HBTAR004691,HBIN027041
HBTAR004691,HBIN027061
HBTAR004691,HBIN027198
HBTAR004691,HBIN029658
HBTAR004691,HBIN029699
HBTAR004691,HBIN029700
HBTAR004691,HBIN029819
HBTAR004691,HBIN030249
HBTAR004691,HBIN030865
HBTAR004691,HBIN032674
HBTAR004691,HBIN032855
HBTAR004691,HBIN032868
HBTAR004691,HBIN032869
HBTAR004691,HBIN033348
HBTAR004691,HBIN033585
HBTAR004691,HBIN033621
HBTAR004691,HBIN033911
HBTAR004691,HBIN034656
HBTAR004691,HBIN034736
HBTAR004691,HBIN034978
HBTAR004691,HBIN036036
HBTAR004691,HBIN036564
HBTAR004691,HBIN036662
HBTAR004691,HBIN036892
HBTAR004691,HBIN037089
HBTAR004691,HBIN037887
HBTAR004691,HBIN037888
HBTAR004691,HBIN038043
HBTAR004691,HBIN038277
HBTAR004691,HBIN038387
HBTAR004691,HBIN038388
HBTAR004691,HBIN039175
HBTAR004691,HBIN039519
HBTAR004691,HBIN040264
HBTAR004691,HBIN041398
HBTAR004691,HBIN041664
HBTAR004691,HBIN042417
HBTAR004691,HBIN042672
HBTAR004691,HBIN043449
HBTAR004691,HBIN045463
HBTAR004691,HBIN045469
HBTAR004691,HBIN045505
HBTAR004691,HBIN045822
HBTAR004691,HBIN045846
HBTAR004691,HBIN046504
HBTAR004691,HBIN046505
HBTAR004691,HBIN046506
HBTAR004691,HBIN046779
HBTAR004691,HBIN047282
HBTAR004691,HBIN047457
HBTAR004691,HBIN047746
HBTAR004691,HBIN048054
HBTAR004691,HBIN048058
HBTAR004691,HBIN048074
HBTAR004691,HBIN048372
HBTAR004691,HBIN048463
HBTAR004691,HBIN023188
HBTAR004691,HBIN049200
HBTAR004692,HBIN022330
HBTAR004702,HBIN028102
HBTAR004702,HBIN043763
HBTAR004702,HBIN007081
HBTAR004702,HBIN027042
HBTAR004702,HBIN027058
HBTAR004702,HBIN032488
HBTAR004702,HBIN042437
HBTAR004702,HBIN027057
HBTAR004706,HBIN037534
HBTAR004706,HBIN022632
HBTAR004706,HBIN028102
HBTAR004706,HBIN033585
HBTAR004706,HBIN043763
HBTAR004706,HBIN000810
HBTAR004706,HBIN000986
HBTAR004706,HBIN038361
HBTAR004734,HBIN021985
HBTAR004744,HBIN028102
HBTAR004744,HBIN000571
HBTAR004744,HBIN000574
HBTAR004744,HBIN000575
HBTAR004744,HBIN025346
HBTAR004744,HBIN025347
HBTAR004744,HBIN025348
HBTAR004744,HBIN027040
HBTAR004744,HBIN027061
HBTAR004744,HBIN039175
HBTAR004744,HBIN045822
HBTAR004744,HBIN000688
HBTAR004744,HBIN038725
HBTAR004744,HBIN010507
HBTAR004744,HBIN000682
HBTAR004744,HBIN000689
HBTAR004744,HBIN000690
HBTAR004746,HBIN014399
HBTAR004746,HBIN026609
HBTAR004746,HBIN030256
HBTAR004746,HBIN028102
HBTAR004746,HBIN043763
HBTAR004755,HBIN034660
HBTAR004755,HBIN041721
HBTAR004758,HBIN007325
HBTAR004759,HBIN024134
HBTAR004759,HBIN024134
HBTAR004759,HBIN038254
HBTAR004759,HBIN025041
HBTAR004769,HBIN007325
HBTAR004769,HBIN026460
HBTAR004769,HBIN034660
HBTAR004769,HBIN041721
HBTAR004769,HBIN001991
HBTAR004769,HBIN001999
HBTAR004769,HBIN001987
HBTAR004769,HBIN036906
HBTAR004769,HBIN026262
HBTAR004769,HBIN004074
HBTAR004769,HBIN001367
HBTAR004782,HBIN029342
HBTAR004782,HBIN034423
HBTAR004782,HBIN034660
HBTAR004782,HBIN041721
HBTAR004782,HBIN028102
HBTAR004782,HBIN025346
HBTAR004782,HBIN025347
HBTAR004782,HBIN025348
HBTAR004782,HBIN027040
HBTAR004782,HBIN027061
HBTAR004782,HBIN045822
HBTAR004782,HBIN042852
HBTAR004782,HBIN047731
HBTAR004782,HBIN035246
HBTAR004786,HBIN007325
HBTAR004786,HBIN017453
HBTAR004786,HBIN026609
HBTAR004786,HBIN030256
HBTAR004786,HBIN034660
HBTAR004786,HBIN041721
HBTAR004786,HBIN028102
HBTAR004786,HBIN001991
HBTAR004786,HBIN001999
HBTAR004786,HBIN002425
HBTAR004786,HBIN004214
HBTAR004786,HBIN008395
HBTAR004786,HBIN025875
HBTAR004786,HBIN026067
HBTAR004786,HBIN026068
HBTAR004786,HBIN026686
HBTAR004786,HBIN029700
HBTAR004786,HBIN036662
HBTAR004786,HBIN037887
HBTAR004786,HBIN037888
HBTAR004786,HBIN041664
HBTAR004786,HBIN042672
HBTAR004786,HBIN020984
HBTAR004786,HBIN024084
HBTAR004786,HBIN040827
HBTAR004786,HBIN031753
HBTAR004786,HBIN016408
HBTAR004786,HBIN005419
HBTAR004786,HBIN024626
HBTAR004786,HBIN003849
HBTAR004786,HBIN004205
HBTAR004786,HBIN010998
HBTAR004786,HBIN020718
HBTAR004786,HBIN045483
HBTAR004786,HBIN002095
HBTAR004786,HBIN011091
HBTAR004786,HBIN017415
HBTAR004786,HBIN047611
HBTAR004786,HBIN010721
HBTAR004786,HBIN016973
HBTAR004786,HBIN018591
HBTAR004786,HBIN020493
HBTAR004786,HBIN039034
HBTAR004786,HBIN045135
HBTAR004786,HBIN046008
HBTAR004786,HBIN048449
HBTAR004786,HBIN035246
HBTAR004786,HBIN044028
HBTAR004786,HBIN027030
HBTAR004786,HBIN018545
HBTAR004786,HBIN035270
HBTAR004786,HBIN042853
HBTAR004786,HBIN004189
HBTAR004786,HBIN009457
HBTAR004786,HBIN020678
HBTAR004786,HBIN024820
HBTAR004786,HBIN024957
HBTAR004786,HBIN045031
HBTAR004786,HBIN046771
HBTAR004786,HBIN007601
HBTAR004786,HBIN007602
HBTAR004786,HBIN010328
HBTAR004786,HBIN011083
HBTAR004786,HBIN011101
HBTAR004786,HBIN012453
HBTAR004786,HBIN012475
HBTAR004786,HBIN022653
HBTAR004786,HBIN023636
HBTAR004786,HBIN043983
HBTAR004788,HBIN044918
HBTAR004788,HBIN045592
HBTAR004788,HBIN020280
HBTAR004788,HBIN021473
HBTAR004791,HBIN041483
HBTAR004793,HBIN007325
HBTAR004793,HBIN028102
HBTAR004793,HBIN046831
HBTAR004793,HBIN001991
HBTAR004793,HBIN001999
HBTAR004793,HBIN020984
HBTAR004793,HBIN026262
HBTAR004793,HBIN024084
HBTAR004793,HBIN040403
HBTAR004793,HBIN034738
HBTAR004793,HBIN016163
HBTAR004793,HBIN016273
HBTAR004793,HBIN028275
HBTAR004793,HBIN031724
HBTAR004793,HBIN037114
HBTAR004793,HBIN042605
HBTAR004793,HBIN043335
HBTAR004793,HBIN044345
HBTAR004793,HBIN042115
HBTAR004793,HBIN042116
HBTAR004793,HBIN017574
HBTAR004793,HBIN018870
HBTAR004793,HBIN028276
HBTAR004793,HBIN029963
HBTAR004793,HBIN029965
HBTAR004793,HBIN033104
HBTAR004795,HBIN034660
HBTAR004795,HBIN041721
HBTAR004795,HBIN028102
HBTAR004795,HBIN046831
HBTAR004795,HBIN002425
HBTAR004795,HBIN015253
HBTAR004795,HBIN029699
HBTAR004795,HBIN036036
HBTAR004795,HBIN036892
HBTAR004795,HBIN039519
HBTAR004795,HBIN048074
HBTAR004795,HBIN036906
HBTAR004795,HBIN023188
HBTAR004795,HBIN049200
HBTAR004795,HBIN026550
HBTAR004795,HBIN017892
HBTAR004795,HBIN019550
HBTAR004795,HBIN023172
HBTAR004795,HBIN024822
HBTAR004795,HBIN027526
HBTAR004795,HBIN027528
HBTAR004795,HBIN036795
HBTAR004795,HBIN048761
HBTAR004795,HBIN049040
HBTAR004795,HBIN007433
HBTAR004795,HBIN012906
HBTAR004795,HBIN040662
HBTAR004808,HBIN024134
HBTAR004808,HBIN021985
HBTAR004808,HBIN021985
HBTAR004808,HBIN021985
HBTAR004808,HBIN042467
HBTAR004808,HBIN042467
HBTAR004808,HBIN042467
HBTAR004808,HBIN031192
HBTAR004808,HBIN046110
HBTAR004808,HBIN031175
HBTAR004808,HBIN018981
HBTAR004808,HBIN011775
HBTAR004808,HBIN020270
HBTAR004808,HBIN048435
HBTAR004808,HBIN047936
HBTAR004814,HBIN007325
HBTAR004814,HBIN022632
HBTAR004814,HBIN038043
HBTAR004814,HBIN027042
HBTAR004814,HBIN027058
HBTAR004814,HBIN048448
HBTAR004814,HBIN038679
HBTAR004814,HBIN018370
HBTAR004816,HBIN007325
HBTAR004816,HBIN015858
HBTAR004816,HBIN030047
HBTAR004816,HBIN014685
HBTAR004816,HBIN021262
HBTAR004816,HBIN014467
HBTAR004816,HBIN015253
HBTAR004816,HBIN036036
HBTAR004816,HBIN047457
HBTAR004816,HBIN037286
HBTAR004816,HBIN043778
HBTAR004816,HBIN014272
HBTAR004816,HBIN019837
HBTAR004816,HBIN019839
HBTAR004816,HBIN021605
HBTAR004816,HBIN021608
HBTAR004816,HBIN021843
HBTAR004816,HBIN024964
HBTAR004816,HBIN025981
HBTAR004816,HBIN026267
HBTAR004816,HBIN028431
HBTAR004816,HBIN028435
HBTAR004816,HBIN030814
HBTAR004816,HBIN033254
HBTAR004816,HBIN036930
HBTAR004816,HBIN037638
HBTAR004816,HBIN037644
HBTAR004816,HBIN040827
HBTAR004816,HBIN041372
HBTAR004816,HBIN047731
HBTAR004824,HBIN029342
HBTAR004824,HBIN034423
HBTAR004824,HBIN028102
HBTAR004824,HBIN014420
HBTAR004824,HBIN025875
HBTAR004824,HBIN020984
HBTAR004824,HBIN036479
HBTAR004824,HBIN009470
HBTAR004826,HBIN022632
HBTAR004826,HBIN028102
HBTAR004826,HBIN001991
HBTAR004826,HBIN001999
HBTAR004826,HBIN025875
HBTAR004826,HBIN040895
HBTAR004829,HBIN021620
HBTAR004829,HBIN032592
HBTAR004837,HBIN043899
HBTAR004837,HBIN043899
HBTAR004837,HBIN043899
HBTAR004837,HBIN043899
HBTAR004837,HBIN043899
HBTAR004837,HBIN029531
HBTAR004837,HBIN016408
HBTAR004837,HBIN021990
HBTAR004840,HBIN029342
HBTAR004840,HBIN034423
HBTAR004840,HBIN028102
HBTAR004841,HBIN007325
HBTAR004842,HBIN047173
HBTAR004842,HBIN015319
HBTAR004842,HBIN022330
HBTAR004842,HBIN022330
HBTAR004842,HBIN039256
HBTAR004842,HBIN042466
HBTAR004842,HBIN022938
HBTAR004842,HBIN019723
HBTAR004842,HBIN047060
HBTAR004842,HBIN029430
HBTAR004850,HBIN007325
HBTAR004850,HBIN034660
HBTAR004850,HBIN041721
HBTAR004852,HBIN001289
HBTAR004852,HBIN006119
HBTAR004852,HBIN017246
HBTAR004852,HBIN017391
HBTAR004852,HBIN020174
HBTAR004852,HBIN020335
HBTAR004852,HBIN020799
HBTAR004852,HBIN020908
HBTAR004852,HBIN021209
HBTAR004852,HBIN022829
HBTAR004852,HBIN024325
HBTAR004852,HBIN024341
HBTAR004852,HBIN026399
HBTAR004852,HBIN029280
HBTAR004852,HBIN029287
HBTAR004852,HBIN029341
HBTAR004852,HBIN029342
HBTAR004852,HBIN030122
HBTAR004852,HBIN030190
HBTAR004852,HBIN032578
HBTAR004852,HBIN032585
HBTAR004852,HBIN034423
HBTAR004852,HBIN034660
HBTAR004852,HBIN038696
HBTAR004852,HBIN039612
HBTAR004852,HBIN041721
HBTAR004852,HBIN049051
HBTAR004852,HBIN019514
HBTAR004852,HBIN019690
HBTAR004852,HBIN019691
HBTAR004852,HBIN047746
HBTAR004862,HBIN007325
HBTAR004862,HBIN022632
HBTAR004862,HBIN001991
HBTAR004862,HBIN001999
HBTAR004865,HBIN048300
HBTAR004868,HBIN019558
HBTAR004868,HBIN034250
HBTAR004868,HBIN038876
HBTAR004868,HBIN048300
HBTAR004868,HBIN019611
HBTAR004868,HBIN039256
HBTAR004868,HBIN042466
HBTAR004868,HBIN022938
HBTAR004868,HBIN024164
HBTAR004868,HBIN019723
HBTAR004870,HBIN019611
HBTAR004870,HBIN022330
HBTAR004870,HBIN039256
HBTAR004870,HBIN042466
HBTAR004870,HBIN045831
HBTAR004871,HBIN045505
HBTAR004871,HBIN026567
HBTAR004871,HBIN032459
HBTAR004877,HBIN007325
HBTAR004877,HBIN034660
HBTAR004877,HBIN041721
HBTAR004877,HBIN028102
HBTAR004877,HBIN015727
HBTAR004877,HBIN046505
HBTAR004877,HBIN046506
HBTAR004877,HBIN048054
HBTAR004877,HBIN048058
HBTAR004877,HBIN043546
HBTAR004877,HBIN043763
HBTAR004879,HBIN007325
HBTAR004879,HBIN015858
HBTAR004879,HBIN030047
HBTAR004879,HBIN006119
HBTAR004879,HBIN020174
HBTAR004879,HBIN026399
HBTAR004879,HBIN029280
HBTAR004879,HBIN029342
HBTAR004879,HBIN034423
HBTAR004879,HBIN034660
HBTAR004879,HBIN041721
HBTAR004879,HBIN045566
HBTAR004879,HBIN014685
HBTAR004879,HBIN021262
HBTAR004879,HBIN001991
HBTAR004879,HBIN001999
HBTAR004879,HBIN014467
HBTAR004879,HBIN015253
HBTAR004879,HBIN021250
HBTAR004879,HBIN021252
HBTAR004879,HBIN022375
HBTAR004879,HBIN025875
HBTAR004879,HBIN029658
HBTAR004879,HBIN036036
HBTAR004879,HBIN047457
HBTAR004879,HBIN023188
HBTAR004879,HBIN049200
HBTAR004879,HBIN037286
HBTAR004879,HBIN043778
HBTAR004879,HBIN005531
HBTAR004879,HBIN001538
HBTAR004879,HBIN008348
HBTAR004879,HBIN014272
HBTAR004879,HBIN015834
HBTAR004879,HBIN015853
HBTAR004879,HBIN016398
HBTAR004879,HBIN019571
HBTAR004879,HBIN019837
HBTAR004879,HBIN019839
HBTAR004879,HBIN020107
HBTAR004879,HBIN021605
HBTAR004879,HBIN021608
HBTAR004879,HBIN021757
HBTAR004879,HBIN021843
HBTAR004879,HBIN022519
HBTAR004879,HBIN022831
HBTAR004879,HBIN024964
HBTAR004879,HBIN025981
HBTAR004879,HBIN026267
HBTAR004879,HBIN027382
HBTAR004879,HBIN027924
HBTAR004879,HBIN028431
HBTAR004879,HBIN028435
HBTAR004879,HBIN028518
HBTAR004879,HBIN030814
HBTAR004879,HBIN033254
HBTAR004879,HBIN034776
HBTAR004879,HBIN035055
HBTAR004879,HBIN036930
HBTAR004879,HBIN037061
HBTAR004879,HBIN037138
HBTAR004879,HBIN037146
HBTAR004879,HBIN037638
HBTAR004879,HBIN037644
HBTAR004879,HBIN039018
HBTAR004879,HBIN040827
HBTAR004879,HBIN041372
HBTAR004879,HBIN041950
HBTAR004879,HBIN042390
HBTAR004879,HBIN044729
HBTAR004879,HBIN044795
HBTAR004879,HBIN044799
HBTAR004879,HBIN045576
HBTAR004879,HBIN049199
HBTAR004884,HBIN022632
HBTAR004884,HBIN034660
HBTAR004884,HBIN041721
HBTAR004884,HBIN001977
HBTAR004884,HBIN036662
HBTAR004884,HBIN038043
HBTAR004884,HBIN041664
HBTAR004884,HBIN042672
HBTAR004884,HBIN048036
HBTAR004884,HBIN004177
HBTAR004884,HBIN005220
HBTAR004884,HBIN005222
HBTAR004894,HBIN026460
HBTAR004894,HBIN028102
HBTAR004895,HBIN007325
HBTAR004895,HBIN022632
HBTAR004895,HBIN029342
HBTAR004895,HBIN034423
HBTAR004895,HBIN028102
HBTAR004895,HBIN040799
HBTAR004897,HBIN028102
HBTAR004897,HBIN020984
HBTAR004900,HBIN007325
HBTAR004900,HBIN021620
HBTAR004900,HBIN028102
HBTAR004900,HBIN001991
HBTAR004900,HBIN001999
HBTAR004900,HBIN043763
HBTAR004900,HBIN003343
HBTAR004900,HBIN033617
HBTAR004901,HBIN047173
HBTAR004901,HBIN038876
HBTAR004901,HBIN047613
HBTAR004901,HBIN042466
HBTAR004904,HBIN006119
HBTAR004904,HBIN020174
HBTAR004904,HBIN026399
HBTAR004904,HBIN029280
HBTAR004904,HBIN028102
HBTAR004904,HBIN046831
HBTAR004904,HBIN001991
HBTAR004904,HBIN001999
HBTAR004904,HBIN014000
HBTAR004904,HBIN014001
HBTAR004904,HBIN020794
HBTAR004904,HBIN032855
HBTAR004904,HBIN033348
HBTAR004904,HBIN045505
HBTAR004904,HBIN046779
HBTAR004904,HBIN023188
HBTAR004904,HBIN049200
HBTAR004904,HBIN013978
HBTAR004904,HBIN013988
HBTAR004904,HBIN024946
HBTAR004904,HBIN026573
HBTAR004904,HBIN049096
HBTAR004905,HBIN047173
HBTAR004905,HBIN029531
HBTAR004906,HBIN007325
HBTAR004906,HBIN015858
HBTAR004906,HBIN030047
HBTAR004906,HBIN014685
HBTAR004906,HBIN021262
HBTAR004906,HBIN001991
HBTAR004906,HBIN001999
HBTAR004906,HBIN014467
HBTAR004906,HBIN015253
HBTAR004906,HBIN036036
HBTAR004906,HBIN047457
HBTAR004906,HBIN037286
HBTAR004906,HBIN043778
HBTAR004906,HBIN014272
HBTAR004906,HBIN019837
HBTAR004906,HBIN019839
HBTAR004906,HBIN021605
HBTAR004906,HBIN021608
HBTAR004906,HBIN021843
HBTAR004906,HBIN024964
HBTAR004906,HBIN025981
HBTAR004906,HBIN026267
HBTAR004906,HBIN028431
HBTAR004906,HBIN028435
HBTAR004906,HBIN030814
HBTAR004906,HBIN033254
HBTAR004906,HBIN036930
HBTAR004906,HBIN037638
HBTAR004906,HBIN037644
HBTAR004906,HBIN040827
HBTAR004906,HBIN041372
HBTAR004906,HBIN023234
HBTAR004909,HBIN042854
HBTAR004910,HBIN042900
HBTAR004913,HBIN019759
HBTAR004913,HBIN019759
HBTAR004913,HBIN019189
HBTAR004913,HBIN030053
HBTAR004916,HBIN014272
HBTAR004919,HBIN028102
HBTAR004926,HBIN042111
HBTAR004926,HBIN031175
HBTAR004926,HBIN015890
HBTAR004927,HBIN042111
HBTAR004927,HBIN042111
HBTAR004927,HBIN021985
HBTAR004927,HBIN046110
HBTAR004927,HBIN037441
HBTAR004927,HBIN020031
HBTAR004927,HBIN020031
HBTAR004927,HBIN019425
HBTAR004927,HBIN018930
HBTAR004927,HBIN027445
HBTAR004927,HBIN047060
HBTAR004928,HBIN028102
HBTAR004928,HBIN047457
HBTAR004932,HBIN014685
HBTAR004932,HBIN014693
HBTAR004932,HBIN001991
HBTAR004932,HBIN001999
HBTAR004932,HBIN020406
HBTAR004946,HBIN029342
HBTAR004946,HBIN001991
HBTAR004946,HBIN001999
HBTAR004946,HBIN028061
HBTAR004946,HBIN034357
HBTAR004946,HBIN044721
HBTAR004946,HBIN016530
HBTAR004946,HBIN037499
HBTAR004946,HBIN040390
HBTAR004947,HBIN029342
HBTAR004947,HBIN019690
HBTAR004947,HBIN026067
HBTAR004947,HBIN026068
HBTAR004947,HBIN028061
HBTAR004947,HBIN034357
HBTAR004947,HBIN044721
HBTAR004947,HBIN015105
HBTAR004947,HBIN016530
HBTAR004947,HBIN037499
HBTAR004947,HBIN040390
HBTAR004947,HBIN025843
HBTAR004948,HBIN026067
HBTAR004948,HBIN026068
HBTAR004948,HBIN041950
HBTAR004948,HBIN025843
HBTAR004961,HBIN006580
HBTAR004961,HBIN007325
HBTAR004961,HBIN014388
HBTAR004961,HBIN014399
HBTAR004961,HBIN014419
HBTAR004961,HBIN017453
HBTAR004961,HBIN018392
HBTAR004961,HBIN022536
HBTAR004961,HBIN022584
HBTAR004961,HBIN024298
HBTAR004961,HBIN024519
HBTAR004961,HBIN026609
HBTAR004961,HBIN028076
HBTAR004961,HBIN030532
HBTAR004961,HBIN033441
HBTAR004961,HBIN033583
HBTAR004961,HBIN033609
HBTAR004961,HBIN034809
HBTAR004961,HBIN037534
HBTAR004961,HBIN038445
HBTAR004961,HBIN040626
HBTAR004961,HBIN041351
HBTAR004961,HBIN045944
HBTAR004961,HBIN001991
HBTAR004961,HBIN001999
HBTAR004961,HBIN005317
HBTAR004961,HBIN016289
HBTAR004966,HBIN007325
HBTAR004966,HBIN014399
HBTAR004966,HBIN029342
HBTAR004966,HBIN028102
HBTAR004966,HBIN042735
HBTAR004966,HBIN045101
HBTAR004966,HBIN046831
HBTAR004966,HBIN032674
HBTAR004966,HBIN018131
HBTAR004966,HBIN028041
HBTAR004966,HBIN040255
HBTAR004966,HBIN042111
HBTAR004966,HBIN040908
HBTAR004966,HBIN042438
HBTAR004966,HBIN040492
HBTAR004966,HBIN017893
HBTAR004966,HBIN023530
HBTAR004966,HBIN041495
HBTAR004966,HBIN020657
HBTAR004966,HBIN002488
HBTAR004966,HBIN021338
HBTAR004966,HBIN037058
HBTAR004966,HBIN030188
HBTAR004966,HBIN036059
HBTAR004966,HBIN046738
HBTAR004973,HBIN046831
HBTAR004973,HBIN025346
HBTAR004973,HBIN025347
HBTAR004973,HBIN025348
HBTAR004973,HBIN027040
HBTAR004973,HBIN027061
HBTAR004973,HBIN045822
HBTAR004974,HBIN020653
HBTAR004974,HBIN020653
HBTAR004974,HBIN040071
HBTAR004974,HBIN038876
HBTAR004974,HBIN019550
HBTAR004974,HBIN019550
HBTAR004980,HBIN033433
HBTAR004980,HBIN033434
HBTAR004980,HBIN034052
HBTAR004980,HBIN006119
HBTAR004980,HBIN020174
HBTAR004980,HBIN026399
HBTAR004980,HBIN029280
HBTAR004980,HBIN014467
HBTAR004980,HBIN032674
HBTAR004980,HBIN020801
HBTAR004980,HBIN020903
HBTAR004980,HBIN038035
HBTAR004980,HBIN037286
HBTAR004980,HBIN043778
HBTAR004980,HBIN032753
HBTAR004980,HBIN037486
HBTAR004987,HBIN020984
HBTAR004996,HBIN007325
HBTAR004996,HBIN006119
HBTAR004996,HBIN020174
HBTAR004996,HBIN026399
HBTAR004996,HBIN029280
HBTAR004996,HBIN029342
HBTAR004996,HBIN034423
HBTAR004996,HBIN045566
HBTAR004996,HBIN014685
HBTAR004996,HBIN014467
HBTAR004996,HBIN021250
HBTAR004996,HBIN021252
HBTAR004996,HBIN022375
HBTAR004996,HBIN025875
HBTAR004996,HBIN029658
HBTAR004996,HBIN023188
HBTAR004996,HBIN049200
HBTAR004996,HBIN037286
HBTAR004996,HBIN043778
HBTAR004996,HBIN005531
HBTAR004996,HBIN001538
HBTAR004996,HBIN008348
HBTAR004996,HBIN015834
HBTAR004996,HBIN015853
HBTAR004996,HBIN016398
HBTAR004996,HBIN019571
HBTAR004996,HBIN020107
HBTAR004996,HBIN021757
HBTAR004996,HBIN022519
HBTAR004996,HBIN022831
HBTAR004996,HBIN027382
HBTAR004996,HBIN027924
HBTAR004996,HBIN028518
HBTAR004996,HBIN034776
HBTAR004996,HBIN035055
